Sentences,Label
"Der Bundesgerichtshof hat den Schutz von Käufern vor arglistiger Täuschung deutlich verschärft. Im konkreten Fall ging es um den Kauf einer Wohnung, bei der nach dem Kauf ein Wasserschaden entdeckt wurde. Der Verkäufer berief sich auf den Ausschluss von Gewährleistungsansprüchen für Sachmängel im Kaufvertrag und weigerte sich, die Kosten von 2500 Euro zu tragen. Dieser Fall von arglistiger Täuschung war bisher vor Gericht meist aussichtslos, weil der Schaden eher unerheblich war. Jetzt stellte der BGH fest, dass auch kleinere Mängel zum Rücktrittsrecht oder zu Schadenersatzansprüchen führen können. Bei arglistiger Täuschung sei das Vertrauen in den Bestand des Rechtsgeschäfts nicht geschützt (AZ: VZR 173/05).",0
"Wer nach einer Scheidung wieder heiratet, muss den Ex-Partner nicht an den neu erworbenen Steuervorteilen teilhaben lassen, also keinen erhöhten Unterhalt zahlen, urteilte das Oberlandesgericht Frankfurt/Main. Die Frankfurter Richter beriefen sich auf den besonderen verfassungsrechtlichen Schutz einer bestehenden Ehe. Die Steuervorteile und die daraus folgenden höheren Einkünfte dürften grundsätzlich nur der neuen Familie zugute kommen. Sie bestätigten damit eine Entscheidung des zuständigen Amtsgerichts, das der geschiedenen Frau des wiederverheirateten Mannes für ihre Klage mangels Erfolgsaussicht nicht einmal Prozesskostenhilfe gewähren wollte. (Az. 5 WF 146/05)",0
"Wer nach einem Unfall seiner Versicherung verschweigt, dass zu seinen Gunsten noch weitere Unfallversicherungen bestehen, verliert seinen Versicherungsschutz, urteilte das Oberlandesgerichts (OLG) Koblenz. Das gelte auch dann, wenn nicht der Versicherte selbst, sondern z. B. sein Arbeitgeber die zusätzliche Unfallversicherung abgeschlossen habe. Die Information sei nämlich für die Glaubwürdigkeit des Versicherten und für die Wahrscheinlichkeit des geschilderten Unfallhergangs von wesentlicher Bedeutung. Die Versicherung dürfe daher bei wahrheitswidrigen Angaben die Zahlung verweigern. Sie müsse auch nicht extra darauf hinweisen, dass wahrheitswidrige Angaben den Versicherungsschutz kosten können. (Az.: 10 U 410/04).",0
"Wenn Bäume morsch sind, stellen sie ein Sicherheitsrisiko dar. Wer in diesem Fall für den alternden Riesen verantwortlich ist, darüber bricht zwischen Nachbarn oft Streit aus - vor allem, wenn der Baum auf der Grundstücksgrenze steht. Beide Parteien sind verantwortlich, das urteilte jetzt der Bundesgerichtshof (Az V ZR 33/04).",0
"Sie wolle nicht vorbestraft sein, das war die vorrangige Sorge von Sylvia G., inzwischen clean, verheiratet und als Reinigungskraft tätig. Deshalb hatte sie Einspruch eingelegt gegen den Strafbefehl über 90 Tagessätze á 10 Euro. Die milde Strafe berücksichtigt, dass sie durch ihre Drogensucht vermindert schuldfähig war.",0
"Wird die Grundsteuer für ein Mehrfamilienhaus nachträglich erhöht, kann der Vermieter die Mehrkosten auch dann auf seine Mieter umlegen, wenn die Betriebskosten bereits abgerechnet und bezahlt wurden. Begründung: Der Vermieter ist für das Ablaufen der Abrechnungsfrist nicht verantwortlich (Landgericht Halle, 2 S 230/05).",0
"Zündel sei ein Mensch, der ""die absurde Rassenideologie der Nazis verinnerlicht hat und befürwortet"", betonte der Richter. In Zündels Schriften werde deutlich, dass er einen ""politischen Umsturz"" und die ""Rückführung Deutschlands in ein faschistisches Staatswesen anstrebt"". Die Behauptungen in Zündels Schriften, aus denen der Richter ausführlich zitierte, seien ""schändlich und schwer erträglich"". Sie stachelten zum ""Hass auf Teile der Bevölkerung"" auf und seien ""geeignet, den öffentlichen Frieden zu stören"".",0
"Doch nun hoffte Rebekah, vor Gericht mit einem blauen Auge davonzukommen. Ihr Anwalt hatte mit der Staatsanwaltschaft ausgehandelt, dass die 25-Jährige nur einen Monat lang Hausarrest absitzen muss. Doch den Richter interessierte das nicht. Er kannte keine Gnade: 6 Monate Knast.",0
"Eine bessere Welt, davon träumt Richter Nils Werner am Amtsgericht Altona auch: ""Die moralische Sympathie liegt auf Ihrer Seite"", sagte er zur Angeklagten und ihren maskierten Unterstützern im Publikum. Dann verurteilte er die Studentin zu 750 Euro wegen gemeinschaftlichen Diebstahls.",0
"Die Richter verwiesen auf den Grundsatz der Selbstbestimmung.Demnach bleibt es dem Pflegebedürftigen selbst überlassen, seine Pflege zu organisieren, und eine Pflegeperson zu wählen, der er vertraut.",0
"Auf einem Kundenparkplatz waren zwei Autofahrerinnen zusammengestoßen. Eine der beiden hatte dabei die ""Rechts vor links""-Regel missachtet. Dennoch sprach das Gericht die Fahrerin nicht allein schuldig. Vielmehr müssen sich die Fahrerinnen den Schaden von 2500 Euro teilen. Das Gericht urteilte, dass auf Parkplätzen das Gebot der Rücksichtnahme und der gegenseitigen Verständigung ""in erhöhtem Maße zu beachten sei"". Daher würden die Vorfahrtsregeln hier auch nur eingeschränkt Anwendung finden. Vielmehr müsse aufmerksam gefahren werden.",0
"Wer auf einem Parkplatz von rechts kommt, darf nicht ohne Weiteres auf sein Vorfahrtsrecht pochen. Hier sind alle Verkehrsteilnehmer zu Rücksicht verpflichtet. Bei einem Unfall sind alle schuldig.",0
"Die Frau sei in einem ""körperlichen und seelischen Ausnahmezustand"" gewesen, so der Richter. Kein gutes Haar ließ er am Freund der 27-Jährigen, Hismet K. (23). Der Vater des Kindes hatte Monika K. mehrfach betrogen, sich in Spielhallen herumgetrieben und sei ""der moralisch Schuldige"". Dennoch habe sich die junge Frau schuldig gemacht, indem sie Hilfsangebote nicht angenommen hatte.",0
"Die Bundesanwaltschaft betrachtete damals die öffentliche Ordnung als gefährdet, brachte die Anschläge mit Heiligendamm in Zusammenhang und zog das Verfahren an sich. Dabei stützte sie sich auf den Paragrafen 129a ""Bildung einer terroristischen Vereinigung"". Und das öffnete rechtlich Tür und Tor für den Großen Lauschangriff mit Verwanzung und kompletter Überwachung der Verdächtigen im Privatleben und selbst am Arbeitsplatz. 220 Leitzordner füllen die Erkenntnisse. Dabei lesen sich die Vorwürfe eher läppisch: Die Bundesanwaltschaft rechnete der Vereinigung zwölf gewalttätige Aktionen mit einem Gesamtschaden von rund 2,6 Millionen Euro zu.",0
"Peter K. übergab der Familie des Jungen gestern 5000 Euro, bot weitere 3000 an. Er wolle sich entschuldigen, den Schaden wiedergutmachen.",0
"Wenn Eheleute sich trennen, können sie im Jahr der Trennung letztmalig vom Ehegattensplitting (geringere Steuer durch Zusammenveranlagung) profitieren - wenn beide Ehegatten damit einverstanden sind. Wenn ein solches Einverständnis widerrufen wird, muss es dafür handfeste Gründe geben, hat jetzt das Finanzgericht Rheinland-Pfalz (AZ: 3 K 2422/05) entschieden. Denn Ehegatten dürfen sich grundsätzlich nicht willkürlich einseitig von der Zusammenveranlagung lösen. Im konkreten Fall machte der Ex-Ehemann geltend, dass er durch die Zusammenveranlagung 1200 Euro mehr Steuern zahlen müsse. Seine Ex-Frau weigere sich, diese zu erstatten. Ein akzeptabler Grund für den Widerruf, so die Richter.",0
- Was gilt für Schwangere? Schwangere und stillende Kolleginnen stehen unter dem erhöhten Schutz des Mutterschutzgesetzes. Der Arbeitgeber muss sie vor jeglichem Kontakt mit Rauch schützen.Das Raucherzimmer nebenan ist unzumutbar.,0
"Poggendorf hat dem Verein bisher 235000 Euro zurückgezahlt. Der größte Teil des ergaunerten Vermögens stammt aus Erbschaften, die er sich in die eigene Tasche gesteckt hat. ""Sie haben nicht nur das Vertrauen der Menschen in den Tierschutz zerstört, sondern aus purer Geldgier auch den letzten Willen von Verstorbenen missachtet"", so die Richterin. Das Motiv dafür sei unklar: ""Sie handelten nur zur Verbesserung eines ohnehin hohen Lebensstandards.""",0
"Der vorbestrafte Mann ging mit einer halb automatischen Waffe zu dem letzten Treffen, trotzdem ging das Gericht zu seinen Gunsten von einer Spontantat aus: ""Dass er sich die Waffe zu seinem eigenen Schutz angeschafft hatte, ist nicht von der Hand zu weisen, da sich ein Türsteher leicht Feinde macht"", so der Richter.",0
"Auf Verteilerfahrbahnen an Autobahnkreuzen gibt es keine Vorfahrtsregeln. Vielmehr sei eine gegenseitige Rücksichtnahme und Verständigung der Fahrer erforderlich, um von einer Autobahn auf die andere zu wechseln. Auch ein Reißverschlussverfahren kommt auf Verteilerbahnen nicht in Betracht, man müsse auf die anderen Verkehrsteilnehmer achten.",0
"""Wir dichten sehr viel Islam in Sachen hinein, wo er eigentlich gar nicht hingehört"", sagte Mazyek. ""Es gibt keinen leisesten Verdacht, dass Mord aus Ehre oder sonstigen Gründen zu rechtfertigen ist. Mord bleibt Mord.""",0
"Vor den Gerichten ist eine homosexuelle Lebenspartnerschaft gleichberechtigt mit der traditionellen Ehe - zumindest, wenn es sich bei den Partnern um Beamte handelt. Das Verwaltungsgericht Stuttgart: Ein Beamter in ""eingetragener Lebenspartnerschaft"" hat den gleichen Anspruch auf Familienzuschlag wie sein verheirateter Kollege (Az. 4 K 1604/08).",0
Spenden an einen Verein oder eine Einrichtung im europäischen Ausland können auch in Deutschland von der Steuer abgesetzt werden. Voraussetzung: Die Ziele dieser Organisation müssen auch in Deutschland als gemeinnützig gelten.,0
"Die Demokratiedefizite in der europäischen Gemeinschaft waren in Karlsruhe vor allem von den Grünen angeprangert worden. Sie hatten die kümmerliche Rolle des Europaparlaments und die unkontrollierte Macht des Apparats von Brüssel beklagt und ihre Klage vor dem Bundesverfassungsgericht als den Versuch bezeichnet, Europa einen Demokratieschub zu geben. Das Gericht weist die Klage der vier Europaabgeordneten der Grünen zwar als unzulässig ab, macht in seinem Urteil aber gleichwohl lange Ausführungen über die demokratische Legitimation der Europäischen Union: Es plädiert zwar einerseits für eine allmähliche Stärkung der Rechte des Europaparlaments, betont aber andererseits die tragende Rolle der nationalen Parlamente. Nur durch diese, so meinen die Richter, gewinnt die Europäische Union gegenwärtig demokratische Legitimation. Diese Definition der Demokratie über den Begriff der Nation ist freilich nicht das, was sich die Grünen mit ihrer Klage erhofft hatten:",0
"Der Unions-Vertrag begründet einen Staatenverbund zur Verwirklichung einer immer engeren Union der - staatlich organisierten - Völker Europas (Art. A EUV), keinen sich auf ein europäisches Staatsvolk stützenden Staat.. .Dementsprechend nimmt der Unions-Vertrag auf die Unabhängigkeit und Souveränität der Mitgliedstaaten Bedacht, indem er die Union zur Achtung der nationalen Identität ihrer Mitgliedstaaten verpflichtet (Art. F Abs. 1 EUV), die Union und die Europäischen Gemeinschaften nach dem Prinzip der begrenzten Einzelzuständigkeit nur mit bestimmten Kompetenzen und Befugnissen ausstattet (Art. E EUV, Art. 3b Abs. 1 EGV) und sodann das Subsidiaritätsprinzip für die Union (Art. B Abs. 2 EUV) und für die Europäische Gemeinschaft (Art. 3b Abs. 2 EGV) zum verbindlichen Rechtsgrundsatz erhebt.",0
"Der Unions-Vertrag begründet einen Staatenverbund zur Verwirklichung einer immer engeren Union der - staatlich organisierten - Völker Europas (Art. A EUV), keinen sich auf ein europäisches Staatsvolk stützenden Staat.. .Dementsprechend nimmt der Unions-Vertrag auf die Unabhängigkeit und Souveränität der Mitgliedstaaten Bedacht, indem er die Union zur Achtung der nationalen Identität ihrer Mitgliedstaaten verpflichtet (Art. F Abs. 1 EUV), die Union und die Europäischen Gemeinschaften nach dem Prinzip der begrenzten Einzelzuständigkeit nur mit bestimmten Kompetenzen und Befugnissen ausstattet (Art. E EUV, Art. 3b Abs. 1 EGV) und sodann das Subsidiaritätsprinzip für die Union (Art. B Abs. 2 EUV) und für die Europäische Gemeinschaft (Art. 3b Abs. 2 EGV) zum verbindlichen Rechtsgrundsatz erhebt.",0
"Die Bundesrepublik Deutschland ist somit auch nach dem Inkrafttreten des Unions-Vertrags Mitglied in einem Staatenverbund, dessen Gemeinschaftsgewalt sich von den Mitgliedstaaten ableitet und im deutschen Hoheitsbereich nur kraft des deutschen Rechtsanwendungsbefehls verbindlich wirken kann. Deutschland ist einer der ‚Herren der Verträge', die ihre Gebundenheit an den 'auf unbegrenzte Zeit' geschlossenen Unions-Vertrag (Art. Q EUV) mit dem Willen zur langfristigen Mitgliedschaft begründet haben, diese Zugehörigkeit aber letztlich durch einen gegenläufigen Akt auch wieder aufheben könnten. Geltung und Anwendung von Europarecht in Deutschland hängen von dem Rechtsanwendungsbefehl des Zustimmungsgesetzes ab. Deutschland wahrt damit die Qualität eines souveränen Staats aus eigenem Recht und den Status der souveränen Gleichheit mit anderen Staaten.'",0
"Europa ist für die meisten Bürger ein bürgerfernes, anonymes Gebilde. Das Zauberwort des Maastrichter Vertrages, mit dem Bürgernähe erreicht werden soll, heißt Subsidiarität: Danach soll die größere Einheit, also Europa, nur dann zur Erfüllung von Aufgaben zuständig sein, wenn die kleinere Einheit, also die Gemeinden, Regionen, Länder oder einzelnen Staaten dazu nicht in der Lage sind. Das Bundesverfassungsgericht schreibt folgende Auslegung des Subsidiaritätsprinzips vor:",0
"ZUSATZVERSORGUNG. Teilzeitbeschäftigte Angestellte mit geringer Arbeitszeit haben genauso wie vergleichbare vollbeschäftigte Arbeitnehmer Anspruch auf tarifliche Zusatzversorgung. Das hat das Bundesarbeitsgericht in einem Prozeß gegen das Land Hessen entschieden. Unterläßt es der Arbeitgeber, Teilzeitkräfte rechtzeitig zur Zusatzversorgung anzumelden, so verstößt er damit gegen die Gleichbehandlung der Arbeitnehmer und muß später die Zusatzrente aus eigenen Mitteln zahlen. (AZ: Bundesarbeitsgericht 3 AZR 565/92.)",0
"FREIZEIT. Betriebsräte haben keinen Anspruch auf zusätzliche Bezahlung oder Freizeit, wenn sie außerhalb der Arbeitszeit für die Arbeitnehmervertretung tätig sind. Das hat das Bundesarbeitsgericht in Kassel entschieden. Die Betriebsratstätigkeit sei ein Ehrenamt, das unentgeltlich ausgeübt werden müsse. Betriebsratsmitglieder könnten zwar die Freistellung von der regelmäßigen Arbeitszeit, aber keine zusätzliche Abgeltung für Betriebsratstätigkeiten in ihrer Freizeit beanspruchen. (Az: 7 AZR 593 und 594/92)",0
"GRATIFIKATION. Arbeitgeber dürfen Angestellten höhere Gratifikationen zahlen als Arbeitern, wenn damit übertarifliche Lohnzulagen der Arbeiter ausgeglichen werden. Laut Bundesarbeitsgericht verstoße dies nicht gegen den Grundsatz der Gleichbehandlung der Arbeitnehmer. Das Gericht entschied gegen einen Arbeiter, der wie die anderen Arbeiter der Firma nur die tarifliche Sonderzahlung als Gratifikation erhalten hatte. Er hatte dagegen geklagt, daß die Angestellten des Betriebes eine höhere Gratifikation erhalten hatten. (Az: 10 AZR 681/92).",0
"VERTRAUENSBASIS. Schon der begründete Verdacht einer strafbaren Handlung oder sonstigen schweren Verfehlung eines Beschäftigten berechtigt den Arbeitgeber zur fristlosen Kündigung. Voraussetzung ist, daß das für die Fortsetzung des Arbeitsverhältnisses erforderliche Vertrauen zerstört ist, entschied das Bundesarbeitsgericht in Kassel. (Az.: 2 AZR 799/93)",0
"Die Beziehung zu dem sieben Jahre älteren Curd wird von ihr als die „große Liebe“ beschrieben, möglicherweise war die Liebe von Curds Seite nicht ganz so groß, denn er argwöhnte schon früh, Juliane wolle ihre Schwangerschaft und später das Kind als Druckmittel einsetzen, um ihn an sich zu binden. Die junge Mutter kümmerte sich von Anfang an nicht allzu sorgfältig um das Kind, was zum Teil an den desolaten finanziellen Verhältnissen, zum größeren Teil aber an ihrer eigenen Lethargie lag.",0
"Egal, ob Zinsen, Dividenden oder Kursgewinne: Anleger beteiligen den Fiskus nur ungern an ihren Erträgen. Die Banken wissen das und entwickeln deshalb regelmäßig neue, komplizierte Produkte, die die Steuerlast der Kunden minimieren sollen. Doch der Gesetzgeber hat nachgebessert und versucht, die Produkte steuerlich gerecht zu erfassen – mit Erfolg, wie der Bundesfinanzhof jetzt bestätigte. Illustration: Corbis",0
"Stuttgart – Der Holocaust-Leugner Germar Rudolf ist am Donnerstag vom Mannheimer Landgericht wegen Volksverhetzung zu zweieinhalb Jahren Haft verurteilt worden. Das Gericht sah es als erwiesen an, dass der 42 Jahre alte Chemiker im Internet und in einem Buch bewusst entgegen der historischen Wahrheit den Völkermord systematisch geleugnet und verharmlost habe und folgte damit dem Antrag der Staatsanwaltschaft. Rudolf wurde nicht nur der Volksverhetzung, sondern auch der Verunglimpfung des Andenkens Verstorbener für schuldig befunden. Die Verteidigung hatte in ihrem Plädoyer keinen konkreten Strafantrag gestellt.",0
"Das Bundesverfassungsgericht sah das anders und bestätigte ein Urteil des Oberverwaltungsgerichts Berlin. Die Richter argumentierten, dass der Landesgesetzgeber der Entstehung religiöser Parallelwelten entgegenwirken darf. „Integration setzt nicht nur voraus, dass die religiös oder weltanschaulich geprägte Mehrheit jeweils anders geprägte Minderheiten nicht ausgrenzt; sie verlangt auch, dass diese sich selbst nicht abgrenzt und sich einem Dialog der Andersdenkenden und Andersgläubigen verschließt.” Der Landesgesetzgeber habe durchaus das Recht, einen Ethikunterricht ohne Abmeldemöglichkeit einzuführen, um die Ziele gesellschaftlicher Toleranz und Integration zu erreichen. Ein verbindlicher Ethikunterricht verletzte deshalb weder die Religionsfreiheit noch das Erziehungsrecht der Eltern (1BvR 2780/06).",0
"Warschau – Der damalige Warschauer Oberbürgermeister Lech Kaczynski hat nach einem Urteil des Europäischen Gerichtshof für Menschenrechte in Straßburg vor zwei Jahren eine Parade von Homosexuellen-Verbänden zu Unrecht verboten. Nach Meinung der Richter hat die Entscheidung Kaczynskis, der heute polnischer Staatspräsident ist, gegen das Recht auf Demonstrations- und Versammlungsfreiheit verstoßen. Außerdem habe er Homosexuelle diskriminiert, als er zur Begründung angeführt hatte, er stelle sich gegen die „Propagierung der Homosexualität”. Die „Gleichheitsparade” in Warschau fand erstmals im Jahr 2000 statt. Das von Kaczynski ausgesprochene Verbot führte zu internationalen Protesten, sodass die Behörden die Parade im vergangenen Jahr zuließen. Dieses Jahr soll sie am 19. Mai stattfinden.",0
"Demgegenüber entschied jetzt eine Kammer des Zweiten Senats, der Gesetzgeber habe die im Lauschangriff-Urteil formulierten Maßstäbe beachtet. Die Änderungen der Strafprozessordnung genügten den verfassungsrechtlichen Anforderungen. Diese verlangten weder ein generelles Verbot automatischer Aufzeichnungen noch einer Rundumüberwachung. Das Gesetz enthalte ausreichende Vorkehrungen zum Schutz der Privatsphäre, etwa durch Regelungen zur zeitlichen Begrenzung und zum unverzüglichen Abbruch des Abhörens. Es sei auch vertretbar gewesen, dass der Gesetzgeber den „Kernbereich privater Lebensgestaltung” nicht ausdrücklich definiert und Verletzungen nicht konkret bezeichnet habe. Es werde deutlich, welche Gespräche abgehört werden dürften und welche nicht. (Az: 2 BvR 543/06) ker.",0
"Den Hintergrund des Meinungsstreits bilden Änderungen der Strafvorschriften über terroristische Vereinigungen in den Jahren 2002 und 2003. Während vorher die Unterstützung einer terroristischen Vereinigung und jede Art der Werbung dafür gleich bestraft wurden, sollte die so genannte Sympathiewerbung wegen der Bedeutung des Grundrechts der Meinungsfreiheit straffrei bleiben. Der BGH entschied nun erstmals, dass ein Werben dann strafbar sei, wenn es nach den Gesamtumständen auf Mitglieder oder Unterstützer einer konkreten Organisation ziele. Ein allgemein gefasster Aufruf sowie die Aufforderung zur Teilnahme am Heiligen Krieg seien straffrei.",0
"In Schweden kann man Getränke mit mehr als 3,5 Prozent Alkohol nur im Systembolaget kaufen, einer staatlichen Handelskette. Das Monopol wird mit gesundheitspolitischen Argumenten gerechtfertigt. Insbesondere soll die staatliche Kontrolle Jugendliche schützen.Umfragen zufolge hat die Alkoholpolitik starken Rückhalt in der Bevölkerung. Die Schweden dürfen Systembolaget auch weiter behalten: Das nationale Monopol wird mit dem Urteil vom Dienstag nicht angetastet. Jedoch könnten im staatlichen Spirituosengeschäft bald die Preise fallen. Wenige Stunden nach der Urteilsverkündung forderten schwedische Politiker eine Senkung der Alkoholsteuer, damit sich Systembolaget gegen die ausländische Billig-Konkurrenz behaupten kann. Einige der auf Skandinavien spezialisierten Online-Schnapsläden verzeichneten gestern einen so starken Ansturm, dass ihre Webseiten zusammenbrachen. Kläger Klas Rosengren hat noch Wein vorrätig. „Ich werde mit Merlot feiern”, sagte er der Zeitung Svenska Dagbladet, „der Rioja ist ja noch beschlagnahmt.”",0
"Auch wenn nicht jedes Paparazzi-Foto, jedes anstößige Bild erlaubt war – die deutschen Gerichte hatten eine subtile Rechtsprechung zum Recht am eigenen Bild entwickelt, um einen Ausgleich zwischen dem Informationsinteresse der Öffentlichkeit und dem Schutz der Privatsphäre einzelner zu finden. Insbesondere unterschieden sie zwischen dem Persönlichkeitsschutz von einfachen Bürgern und dem Persönlichkeitsschutz vorübergehend oder zeitlebens prominenter Menschen.",0
"Nach diesen Kriterien hätte etwa der Bericht der Bunten über die neue Freundin Grönemeyers sehr wohl als Beitrag zu einer Diskussion über Tod und Trauer verstanden werden können, nachdem der Musiker jahrelang den Tod seiner Frau künstlerisch verarbeitet hatte. Auch ein Beitrag über Oliver Kahns Spaziergang in St. Tropez mit seiner Freundin, eine Woche nach dem Urlaub mit der Ehefrau, konnte Diskussionen in Gang setzen. Für den BGH zählte das alles nicht. Er schloss sich dem elitären Spruch des Straßburger Gerichtshofs an, der den Schutz Prominenter vor unfreiwilligen (und unbezahlten) Fotos zur Regel erklärt hatte.",0
"Der 5. Strafsenat des OLG blieb in dem Urteil unter dem Antrag der Generalbundesanwaltschaft, die eine Strafe von sechs Jahren gefordert hatte. Zudem verurteilte er den Angeklagten nicht, wie es in der Anklage stand, wegen Mitgliedschaft in einer ausländischen terroristischen Vereinigung, sondern nur wegen ihrer Unterstützung – und auch nicht, wie angeklagt, in sieben, sondern nur in drei Fällen. Die anderen Taten sah das Gericht als nicht bewiesen an.",0
"Ihrer Ansicht nach ist eine gegenwärtige Verwicklung in Terroraktivitäten Voraussetzung für die Listung. Das EU-Gericht hatte betont, dass sich der Rat regelmäßig vergewissern müsse, dass ein Verbleib auf der Liste gerechtfertigt sei. Nach eigenen Angaben hat die Organisation dem Terror spätestens abgeschworen, seitdem US-Truppen den bewaffneten Arm der Organisation im Irak im Mai 2003 zur Aufgabe zwangen und entwaffneten. Nach Angaben der Bundesamts für Verfassungsschutz hat sie jedoch den Gewaltverzicht nicht explizit erklärt.",0
"Buenos Aires – Ein Urteil des Obersten Gerichtshofes in Buenos Aires macht den Weg für neue Prozesse gegen führende Vertreter der argentinischen Militärdiktatur (1976 bis 1983) frei. Am Freitag hoben die Richter mit vier zu zwei Stimmen und einer Enthaltung die Begnadigung des früheren Generals Santiago Omar Riveros auf. Das Dekret, 1989 erlassen vom damaligen Präsidenten Carlos Menem, erklärten die Juristen für ungültig. Verbrechen gegen die Menschlichkeit würden nicht nur gegen die Verfassung, sondern auch gegen die Regeln der internationalen Gemeinschaft verstoßen, hieß es in der Begründung. Damit stehen außer Riveros theoretisch auch ehemaligen Junta-Mitgliedern wie Jorge Videla und Emilio Massera Strafverfahren bevor, wozu es aus Altersgründen allerdings kaum mehr kommen wird.",0
"Die Entscheidung, stellte der Richter fest, sei für die Kammer „alles andere als einfach gewesen”. Der bereits wegen einschlägiger Delikte mehrfach vorbestrafte Angeklagte habe an jenem Februartag seinen Tatentschluss „spätestens in der Straßenbahn” gefasst. Dass der Junge bei ihm daheim dann zunächst noch Kuchen essen – ein Stück Obsttorte mit Guss, wie eine Verkäuferin berichtet hatte – und fernsehgucken durfte, sei nur Vorbereitung auf die Tat gewesen: Uwe K. habe „die Offenheit des Jungen bewusst ausgenutzt”. Auch könne der Täter nicht allzu betrunken gewesen sein, wie er selbst behauptet hatte, weil sonst das Kind zuvor vermutlich kein Zutrauen zu ihm gefasst hätte. Mildernde Umstände seien insofern fehl am Platz: „Der Angeklagte war sich seines Gefahrenpotentials bewusst”, so Jagenlauf.",0
"Zielgerichtet habe der Angeklagte den Jungen zunächst vergewaltigt und dann, um die erste Tat zu verdecken, auch noch ermordet, indem er Mitja von hinten erwürgt habe – wobei der Junge schwerste Qualen ausgestanden habe. Rechtlich zufrieden äußerte sich Oberstaatsanwältin Claudia Laube zu dem Urteil, das weitgehend ihrem Strafantrag entsprach. Menschlich gesehen aber gebe es „keinen Sieger”, sagte Laube: „Es gibt nur einen Verlierer, und der heißt Mitja.”",0
"Die H&M Deutschland GmbH wurde 1980 gegründet, sie hat derzeit nach eigenen Angaben etwa 300 Filialen und beschäftigt 15 000 Mitarbeiter. Nach Informationen der Süddeutschen Zeitung erwägt Hennes & Mauritz, seine Rechtsform zu ändern, um eine stärkere Mitbestimmung der Arbeitnehmer zu verhindern. Auf Nachfrage wollte dies ein Unternehmenssprecher weder dementieren noch bestätigen. Auch über die Pläne des Gesamtbetriebsrats, einen Aufsichtsrat zu initiieren, gab er keine Auskunft.",0
"Als Bruder Anfang des Jahres plötzlich den Medienunternehmer und seine Vertrauten auf neun Millionen Euro verklagte, weil sie 2002 noch Zahlungen veranlasst haben, als die Taurus längst insolvent gewesen sein soll, wurde dahinter indirekt die Deutsche Bank vermutet. Im Juli bestätigte das Geldhaus der SZ, dass es Bruder „finanziell und mit Informationen” versorge. Rund neun Millionen Euro zahlte die Bank an den Insolvenzverwalter, im Gegenzug erhoffte sie sich wertvolle Informationen für die Prozesse mit Kirch. „Irgendwie steht die Deutsche Bank damit als Kläger da”, sagte Richter Scholz am Freitag. „Der Insolvenzverwalter ist nur noch eine prozessuale Hülle.” Man müsse mit ihm „aber nicht viel Mitleid haben”, fügte er ironisch hinzu. „Schließlich hat er für Forderungen, die das Gericht mit null bewertet hat, neun Millionen Euro von der Deutschen Bank erhalten.”",0
"Auf ähnliche Weise soll künftig gemessen werden, wie viel Kunst in einem Roman steckt. So wird nun künftig festgestellt, ob ein Buch, in dem wiedererkennbare Personen auf ihnen unangenehme Weise vorkommen, verboten werden muss, oder ob es sich bei dem Roman um Kunst handelt, der den Schutz der Kunstfreiheit des Grundgesetzes genießt. Die Richter stellen das zu prüfende Buch auf den Tisch wie der Chemielehrer einen Weithals-Erlenmayerkolben, und warten auf den Umschlag von Rot in Blau.",0
"Auf ähnliche Weise soll künftig gemessen werden, wie viel Kunst in einem Roman steckt. So wird nun künftig festgestellt, ob ein Buch, in dem wiedererkennbare Personen auf ihnen unangenehme Weise vorkommen, verboten werden muss, oder ob es sich bei dem Roman um Kunst handelt, der den Schutz der Kunstfreiheit des Grundgesetzes genießt. Die Richter stellen das zu prüfende Buch auf den Tisch wie der Chemielehrer einen Weithals-Erlenmayerkolben, und warten auf den Umschlag von Rot in Blau.",0
"Diesmal gibt es zwei Sondervoten von drei Richtern – das erwähnte Votum von Hohmann-Dennhardt/Gaier zum einen, das von Wolfgang Hoffmann-Riem zum anderen. Sie alle erklären die „Jedesto”-Formel für falsch und unpraktikabel: „Es ist ein Zirkelschluss”, heißt es im ersten Sondervotum, „mit steigender Anzahl erkennbarer einzelner Daten von Personen die Kunstfreiheit zurücktreten zu lassen und dabei nicht nur eine Beeinträchtigung entdecken zu wollen, sondern auch ihre Schwere daran zu bemessen”. Und Hoffmann-Riem schreibt in seinem Dissenting: „Bei Geltung einer solchen Jedesto-Formel ist es schwer, ein Geschehen mit Anklängen an reale Vorgänge durch die künstlerische Transformation auf ‚eine zweite Ebene‘ zu heben, und dadurch in den Genuss der Kunstfreiheit zu kommen.” Er schildert die Schwierigkeit des Schriftstellers am aktuellen Fall: „Ein Autor, der, wie vorliegend, die betroffene Person aus eigenem sexuellen Erleben kennt, hat nach den Maßgaben der Mehrheit (Anm.; des Gerichts) praktisch keine Möglichkeit, die Darstellung von Sexualität so zu fiktionalisieren, dass der verfassungsrechtliche Schutz greift.”",0
